"play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","ydstogo","shotgun","no_huddle","posteam_timeouts_remaining","defteam_timeouts_remaining","posteam_score","defteam_score","score_differential","play_type"
1026,2009110900,"DEN","PIT","DEN","home","PIT","DEN",62,"2009-11-09",578,578,2378,1,0,6,0,2,"3",8,1,0,3,3,3,6,-3,1
1073,2009110900,"DEN","PIT","DEN","home","PIT","PIT",49,"2009-11-09",516,516,2316,1,0,6,0,2,"1",15,0,0,3,3,3,6,-3,1
1095,2009110900,"DEN","PIT","DEN","home","PIT","PIT",49,"2009-11-09",511,511,2311,1,0,6,0,2,"2",15,1,0,3,3,3,6,-3,1
1119,2009110900,"DEN","PIT","DEN","home","PIT","PIT",39,"2009-11-09",465,465,2265,1,0,6,0,2,"3",5,1,0,2,3,3,6,-3,1
1432,2009110900,"DEN","PIT","DEN","home","PIT","DEN",84,"2009-11-09",167,167,1967,1,0,8,0,2,"1",10,0,0,2,3,3,6,-3,0
1459,2009110900,"DEN","PIT","DEN","home","PIT","DEN",78,"2009-11-09",144,144,1944,1,0,8,0,2,"2",4,0,0,2,3,3,6,-3,0
1497,2009110900,"DEN","PIT","DEN","home","PIT","DEN",75,"2009-11-09",120,120,1920,1,0,8,0,2,"3",1,0,0,2,3,3,6,-3,1
1521,2009110900,"DEN","PIT","DEN","home","PIT","DEN",57,"2009-11-09",89,89,1889,1,0,8,0,2,"1",10,1,0,2,3,3,6,-3,1
1540,2009110900,"DEN","PIT","DEN","home","PIT","DEN",59,"2009-11-09",52,52,1852,1,0,8,0,2,"2",12,1,0,2,3,3,6,-3,1
1564,2009110900,"DEN","PIT","DEN","home","PIT","DEN",60,"2009-11-09",26,26,1826,1,0,8,0,2,"3",13,1,0,2,3,3,6,-3,0
2023,2009110900,"DEN","PIT","DEN","home","PIT","DEN",60,"2009-11-09",544,1444,1444,2,0,12,0,3,"1",10,0,0,3,3,9,13,-4,1
2047,2009110900,"DEN","PIT","DEN","home","PIT","PIT",44,"2009-11-09",507,1407,1407,2,0,12,0,3,"1",10,0,0,3,3,9,13,-4,0
2068,2009110900,"DEN","PIT","DEN","home","PIT","PIT",45,"2009-11-09",471,1371,1371,2,0,12,0,3,"2",11,1,0,3,3,9,13,-4,1
2090,2009110900,"DEN","PIT","DEN","home","PIT","PIT",45,"2009-11-09",457,1357,1357,2,0,12,0,3,"3",11,1,0,3,3,9,13,-4,1
2389,2009110900,"DEN","PIT","DEN","home","PIT","DEN",90,"2009-11-09",145,1045,1045,2,0,14,0,3,"1",10,0,0,2,3,9,13,-4,1
2413,2009110900,"DEN","PIT","DEN","home","PIT","DEN",75,"2009-11-09",105,1005,1005,2,0,14,0,3,"1",10,1,0,2,3,9,13,-4,1
2437,2009110900,"DEN","PIT","DEN","home","PIT","DEN",72,"2009-11-09",65,965,965,2,0,14,0,3,"2",7,1,0,2,3,9,13,-4,0
2458,2009110900,"DEN","PIT","DEN","home","PIT","DEN",70,"2009-11-09",24,924,924,2,0,14,0,3,"3",5,1,0,2,3,9,13,-4,1
2620,2009110900,"DEN","PIT","DEN","home","PIT","DEN",67,"2009-11-09",789,789,789,2,0,16,0,4,"1",10,0,0,2,3,9,13,-4,1
2649,2009110900,"DEN","PIT","DEN","home","PIT","DEN",67,"2009-11-09",782,782,782,2,0,16,0,4,"2",10,1,0,2,3,9,13,-4,1
2671,2009110900,"DEN","PIT","DEN","home","PIT","DEN",67,"2009-11-09",777,777,777,2,0,16,0,4,"3",10,1,0,2,3,9,13,-4,1
2881,2009110900,"DEN","PIT","DEN","home","PIT","DEN",91,"2009-11-09",553,553,553,2,0,18,0,4,"1",10,0,0,2,3,9,13,-4,0
2902,2009110900,"DEN","PIT","DEN","home","PIT","DEN",91,"2009-11-09",519,519,519,2,0,18,0,4,"2",10,0,0,2,3,9,13,-4,1
3037,2009110900,"DEN","PIT","DEN","home","PIT","DEN",74,"2009-11-09",417,417,417,2,0,20,0,4,"1",10,1,0,2,3,9,20,-11,1
3059,2009110900,"DEN","PIT","DEN","home","PIT","DEN",74,"2009-11-09",411,411,411,2,0,20,0,4,"2",10,1,0,2,3,9,20,-11,1
3081,2009110900,"DEN","PIT","DEN","home","PIT","DEN",74,"2009-11-09",407,407,407,2,0,20,0,4,"3",10,1,0,2,3,9,20,-11,1
3627,2009110900,"DEN","PIT","DEN","home","PIT","DEN",80,"2009-11-09",82,82,82,2,0,22,0,4,"1",10,1,0,0,1,9,27,-18,1
3651,2009110900,"DEN","PIT","DEN","home","PIT","DEN",68,"2009-11-09",57,57,57,2,0,22,0,4,"1",10,1,0,0,1,9,27,-18,1
3678,2009110900,"DEN","PIT","DEN","home","PIT","DEN",63,"2009-11-09",29,29,29,2,0,22,0,4,"2",5,1,0,0,1,9,27,-18,1
3700,2009110900,"DEN","PIT","DEN","home","PIT","DEN",63,"2009-11-09",24,24,24,2,0,22,0,4,"3",5,1,0,0,1,9,27,-18,1
57,2009111504,"PIT","CIN","CIN","away","PIT","CIN",70,"2009-11-15",895,1795,3595,1,0,1,0,1,"1",10,1,0,3,3,0,0,0,1
91,2009111504,"PIT","CIN","CIN","away","PIT","CIN",70,"2009-11-15",890,1790,3590,1,0,1,0,1,"2",10,0,0,3,3,0,0,0,1
113,2009111504,"PIT","CIN","CIN","away","PIT","CIN",70,"2009-11-15",884,1784,3584,1,0,1,0,1,"3",10,1,0,3,3,0,0,0,1
137,2009111504,"PIT","CIN","CIN","away","PIT","CIN",54,"2009-11-15",859,1759,3559,1,0,1,0,1,"1",10,1,0,3,3,0,0,0,1
161,2009111504,"PIT","CIN","CIN","away","PIT","CIN",50,"2009-11-15",817,1717,3517,1,0,1,0,1,"2",6,0,0,3,3,0,0,0,1
185,2009111504,"PIT","CIN","CIN","away","PIT","PIT",42,"2009-11-15",788,1688,3488,1,0,1,0,1,"1",10,0,0,3,3,0,0,0,0
206,2009111504,"PIT","CIN","CIN","away","PIT","PIT",41,"2009-11-15",747,1647,3447,1,0,1,0,1,"2",9,1,0,3,3,0,0,0,1
228,2009111504,"PIT","CIN","CIN","away","PIT","PIT",41,"2009-11-15",743,1643,3443,1,0,1,0,1,"3",9,1,0,3,3,0,0,0,1
262,2009111504,"PIT","CIN","CIN","away","PIT","PIT",29,"2009-11-15",736,1636,3436,1,0,1,0,1,"1",10,0,0,3,3,0,0,0,0
288,2009111504,"PIT","CIN","CIN","away","PIT","PIT",32,"2009-11-15",700,1600,3400,1,0,1,0,1,"2",13,0,0,3,3,0,0,0,1
336,2009111504,"PIT","CIN","CIN","away","PIT","PIT",33,"2009-11-15",658,1558,3358,1,0,1,0,1,"3",14,1,0,3,3,0,0,0,1
817,2009111504,"PIT","CIN","CIN","away","PIT","CIN",87,"2009-11-15",141,1041,2841,1,0,5,0,1,"1",10,0,0,3,3,6,3,3,0
838,2009111504,"PIT","CIN","CIN","away","PIT","CIN",85,"2009-11-15",108,1008,2808,1,0,5,0,1,"2",8,0,0,3,3,6,3,3,0
859,2009111504,"PIT","CIN","CIN","away","PIT","CIN",76,"2009-11-15",71,971,2771,1,0,5,0,1,"1",10,0,0,3,3,6,3,3,0
880,2009111504,"PIT","CIN","CIN","away","PIT","CIN",70,"2009-11-15",26,926,2726,1,0,5,0,1,"2",4,0,0,3,3,6,3,3,1
924,2009111504,"PIT","CIN","CIN","away","PIT","CIN",64,"2009-11-15",900,900,2700,1,0,5,0,2,"1",10,0,0,3,3,6,3,3,1
952,2009111504,"PIT","CIN","CIN","away","PIT","CIN",59,"2009-11-15",862,862,2662,1,0,5,0,2,"2",5,0,0,3,3,6,3,3,0
973,2009111504,"PIT","CIN","CIN","away","PIT","CIN",57,"2009-11-15",818,818,2618,1,0,5,0,2,"3",3,1,0,3,3,6,3,3,1
997,2009111504,"PIT","CIN","CIN","away","PIT","PIT",32,"2009-11-15",786,786,2586,1,0,5,0,2,"1",10,0,0,3,3,6,3,3,1
1027,2009111504,"PIT","CIN","CIN","away","PIT","PIT",32,"2009-11-15",780,780,2580,1,0,5,0,2,"2",10,0,0,3,3,6,3,3,0
1048,2009111504,"PIT","CIN","CIN","away","PIT","PIT",36,"2009-11-15",737,737,2537,1,0,5,0,2,"3",14,1,0,3,3,6,3,3,1
1286,2009111504,"PIT","CIN","CIN","away","PIT","CIN",78,"2009-11-15",552,552,2352,1,0,7,0,2,"1",10,0,0,3,3,6,3,3,1
1312,2009111504,"PIT","CIN","CIN","away","PIT","CIN",78,"2009-11-15",546,546,2346,1,0,7,0,2,"2",10,0,0,3,3,6,3,3,0
1337,2009111504,"PIT","CIN","CIN","away","PIT","CIN",71,"2009-11-15",504,504,2304,1,0,7,0,2,"3",3,1,0,3,3,6,3,3,1
1636,2009111504,"PIT","CIN","CIN","away","PIT","CIN",72,"2009-11-15",246,246,2046,1,0,9,0,2,"1",10,1,0,3,2,6,6,0,1
1662,2009111504,"PIT","CIN","CIN","away","PIT","CIN",72,"2009-11-15",242,242,2042,1,0,9,0,2,"2",10,0,0,3,2,6,6,0,0
1683,2009111504,"PIT","CIN","CIN","away","PIT","CIN",67,"2009-11-15",209,209,2009,1,0,9,0,2,"3",5,1,0,3,2,6,6,0,1
2219,2009111504,"PIT","CIN","CIN","away","PIT","PIT",14,"2009-11-15",807,1707,1707,2,0,13,0,3,"1",10,0,0,3,3,6,9,-3,0
2240,2009111504,"PIT","CIN","CIN","away","PIT","PIT",14,"2009-11-15",764,1664,1664,2,0,13,0,3,"2",10,0,0,3,3,6,9,-3,0
2265,2009111504,"PIT","CIN","CIN","away","PIT","PIT",11,"2009-11-15",725,1625,1625,2,0,13,0,3,"3",7,1,0,3,3,6,9,-3,1
2431,2009111504,"PIT","CIN","CIN","away","PIT","CIN",53,"2009-11-15",567,1467,1467,2,0,15,0,3,"1",10,0,0,3,3,9,9,0,1
2455,2009111504,"PIT","CIN","CIN","away","PIT","PIT",40,"2009-11-15",541,1441,1441,2,0,15,0,3,"1",10,0,0,3,3,9,9,0,0
2476,2009111504,"PIT","CIN","CIN","away","PIT","PIT",39,"2009-11-15",501,1401,1401,2,0,15,0,3,"2",9,0,0,3,3,9,9,0,1
2500,2009111504,"PIT","CIN","CIN","away","PIT","PIT",18,"2009-11-15",453,1353,1353,2,0,15,0,3,"1",10,1,0,3,3,9,9,0,1
2526,2009111504,"PIT","CIN","CIN","away","PIT","PIT",18,"2009-11-15",448,1348,1348,2,0,15,0,3,"2",10,1,0,3,3,9,9,0,1
2550,2009111504,"PIT","CIN","CIN","away","PIT","PIT",14,"2009-11-15",410,1310,1310,2,0,15,0,3,"3",6,1,0,3,3,9,9,0,1
2742,2009111504,"PIT","CIN","CIN","away","PIT","CIN",93,"2009-11-15",301,1201,1201,2,0,17,0,3,"1",10,0,0,3,3,12,9,3,0
2767,2009111504,"PIT","CIN","CIN","away","PIT","CIN",90,"2009-11-15",264,1164,1164,2,0,17,0,3,"2",7,0,0,3,3,12,9,3,0
2793,2009111504,"PIT","CIN","CIN","away","PIT","CIN",86,"2009-11-15",231,1131,1131,2,0,17,0,3,"3",3,1,0,3,3,12,9,3,1
3209,2009111504,"PIT","CIN","CIN","away","PIT","CIN",65,"2009-11-15",674,674,674,2,0,19,0,4,"1",10,1,0,3,3,12,12,0,1
3233,2009111504,"PIT","CIN","CIN","away","PIT","CIN",60,"2009-11-15",630,630,630,2,0,19,0,4,"2",5,0,0,3,3,12,12,0,1
3255,2009111504,"PIT","CIN","CIN","away","PIT","CIN",60,"2009-11-15",622,622,622,2,0,19,0,4,"3",5,1,0,3,3,12,12,0,1
3279,2009111504,"PIT","CIN","CIN","away","PIT","PIT",43,"2009-11-15",596,596,596,2,0,19,0,4,"1",10,0,0,3,3,12,12,0,0
3300,2009111504,"PIT","CIN","CIN","away","PIT","PIT",40,"2009-11-15",556,556,556,2,0,19,0,4,"2",7,0,0,3,3,12,12,0,1
3332,2009111504,"PIT","CIN","CIN","away","PIT","PIT",24,"2009-11-15",513,513,513,2,0,19,0,4,"1",10,0,0,3,3,12,12,0,0
3353,2009111504,"PIT","CIN","CIN","away","PIT","PIT",23,"2009-11-15",501,501,501,2,0,19,0,4,"2",9,0,0,3,3,12,12,0,1
3394,2009111504,"PIT","CIN","CIN","away","PIT","PIT",17,"2009-11-15",473,473,473,2,0,19,0,4,"3",3,1,0,2,3,12,12,0,1
3568,2009111504,"PIT","CIN","CIN","away","PIT","CIN",79,"2009-11-15",376,376,376,2,0,21,0,4,"1",10,0,0,2,3,15,12,3,0
3589,2009111504,"PIT","CIN","CIN","away","PIT","CIN",70,"2009-11-15",329,329,329,2,0,21,0,4,"2",1,0,0,2,3,15,12,3,0
3610,2009111504,"PIT","CIN","CIN","away","PIT","CIN",68,"2009-11-15",283,283,283,2,0,21,0,4,"1",10,0,0,2,3,15,12,3,0
3642,2009111504,"PIT","CIN","CIN","away","PIT","CIN",51,"2009-11-15",274,274,274,2,0,21,0,4,"1",10,0,0,2,3,15,12,3,0
3663,2009111504,"PIT","CIN","CIN","away","PIT","PIT",48,"2009-11-15",233,233,233,2,0,21,0,4,"2",7,0,0,2,3,15,12,3,1
3692,2009111504,"PIT","CIN","CIN","away","PIT","PIT",40,"2009-11-15",227,227,227,2,0,21,0,4,"1",10,0,0,2,3,15,12,3,0
3713,2009111504,"PIT","CIN","CIN","away","PIT","PIT",35,"2009-11-15",185,185,185,2,0,21,0,4,"2",5,0,0,2,3,15,12,3,0
3734,2009111504,"PIT","CIN","CIN","away","PIT","PIT",30,"2009-11-15",139,139,139,2,0,21,0,4,"1",10,0,0,2,3,15,12,3,0
3772,2009111504,"PIT","CIN","CIN","away","PIT","PIT",31,"2009-11-15",133,133,133,2,0,21,0,4,"2",11,0,0,2,2,15,12,3,0
3850,2009111504,"PIT","CIN","CIN","away","PIT","PIT",23,"2009-11-15",126,126,126,2,0,21,0,4,"3",3,0,0,1,1,15,12,3,0
221,2009112205,"KC","PIT","KC","home","PIT","KC",72,"2009-11-22",747,1647,3447,1,0,3,0,1,"1",10,0,0,3,3,7,0,7,1
259,2009112205,"KC","PIT","KC","home","PIT","KC",53,"2009-11-22",709,1609,3409,1,0,3,0,1,"1",10,0,0,3,3,7,0,7,0
280,2009112205,"KC","PIT","KC","home","PIT","KC",53,"2009-11-22",683,1583,3383,1,0,3,0,1,"2",10,1,0,3,3,7,0,7,1
302,2009112205,"KC","PIT","KC","home","PIT","KC",53,"2009-11-22",680,1580,3380,1,0,3,0,1,"3",10,1,1,3,3,7,0,7,1
476,2009112205,"KC","PIT","KC","home","PIT","KC",59,"2009-11-22",519,1419,3219,1,0,5,0,1,"1",10,0,0,3,3,7,0,7,0
497,2009112205,"KC","PIT","KC","home","PIT","KC",51,"2009-11-22",480,1380,3180,1,0,5,0,1,"2",2,0,0,3,3,7,0,7,0
518,2009112205,"KC","PIT","KC","home","PIT","MID",50,"2009-11-22",451,1351,3151,1,0,5,0,1,"3",1,1,0,3,3,7,0,7,0
951,2009112205,"KC","PIT","KC","home","PIT","KC",72,"2009-11-22",883,883,2683,1,0,7,0,2,"1",10,1,0,3,3,7,3,4,1
975,2009112205,"KC","PIT","KC","home","PIT","KC",63,"2009-11-22",845,845,2645,1,0,7,0,2,"2",1,0,0,3,3,7,3,4,0
996,2009112205,"KC","PIT","KC","home","PIT","KC",63,"2009-11-22",805,805,2605,1,0,7,0,2,"3",1,0,0,3,3,7,3,4,0
1017,2009112205,"KC","PIT","KC","home","PIT","KC",55,"2009-11-22",780,780,2580,1,0,7,0,2,"1",10,0,0,3,3,7,3,4,0
1048,2009112205,"KC","PIT","KC","home","PIT","KC",52,"2009-11-22",738,738,2538,1,0,7,0,2,"2",7,0,0,3,3,7,3,4,0
1103,2009112205,"KC","PIT","KC","home","PIT","KC",59,"2009-11-22",707,707,2507,1,0,7,0,2,"3",14,1,0,3,3,7,3,4,1
1439,2009112205,"KC","PIT","KC","home","PIT","KC",73,"2009-11-22",327,327,2127,1,0,9,0,2,"1",10,0,0,3,3,7,10,-3,1
1462,2009112205,"KC","PIT","KC","home","PIT","KC",82,"2009-11-22",299,299,2099,1,0,9,0,2,"2",19,0,0,3,3,7,10,-3,1
1486,2009112205,"KC","PIT","KC","home","PIT","KC",76,"2009-11-22",273,273,2073,1,0,9,0,2,"3",13,1,0,3,3,7,10,-3,1
1752,2009112205,"KC","PIT","KC","home","PIT","KC",70,"2009-11-22",70,70,1870,1,0,11,0,2,"1",10,1,0,3,3,7,17,-10,0
1773,2009112205,"KC","PIT","KC","home","PIT","KC",60,"2009-11-22",50,50,1850,1,0,11,0,2,"1",10,1,1,3,3,7,17,-10,1
1797,2009112205,"KC","PIT","KC","home","PIT","KC",59,"2009-11-22",30,30,1830,1,0,11,0,2,"2",9,1,0,3,3,7,17,-10,1
1819,2009112205,"KC","PIT","KC","home","PIT","KC",59,"2009-11-22",20,20,1820,1,0,11,0,2,"3",9,1,0,3,3,7,17,-10,1
1985,2009112205,"KC","PIT","KC","home","PIT","KC",62,"2009-11-22",791,1691,1691,2,0,13,0,3,"1",10,1,0,3,3,7,17,-10,1
2007,2009112205,"KC","PIT","KC","home","PIT","KC",62,"2009-11-22",786,1686,1686,2,0,13,0,3,"2",10,0,0,3,3,7,17,-10,0
2028,2009112205,"KC","PIT","KC","home","PIT","KC",56,"2009-11-22",759,1659,1659,2,0,13,0,3,"3",4,1,1,3,3,7,17,-10,1
2052,2009112205,"KC","PIT","KC","home","PIT","PIT",46,"2009-11-22",738,1638,1638,2,0,13,0,3,"1",10,0,0,3,3,7,17,-10,1
2076,2009112205,"KC","PIT","KC","home","PIT","PIT",24,"2009-11-22",695,1595,1595,2,0,13,0,3,"1",10,0,0,3,3,7,17,-10,0
2097,2009112205,"KC","PIT","KC","home","PIT","PIT",21,"2009-11-22",658,1558,1558,2,0,13,0,3,"2",7,1,0,3,3,7,17,-10,1
2119,2009112205,"KC","PIT","KC","home","PIT","PIT",21,"2009-11-22",654,1554,1554,2,0,13,1,3,"3",7,1,1,3,3,7,17,-10,1
2262,2009112205,"KC","PIT","KC","home","PIT","KC",69,"2009-11-22",531,1431,1431,2,0,15,0,3,"1",10,0,0,3,3,14,17,-3,0
2283,2009112205,"KC","PIT","KC","home","PIT","KC",68,"2009-11-22",499,1399,1399,2,0,15,0,3,"2",9,1,0,3,3,14,17,-3,0
2304,2009112205,"KC","PIT","KC","home","PIT","KC",67,"2009-11-22",471,1371,1371,2,0,15,0,3,"3",8,1,0,3,3,14,17,-3,1
2658,2009112205,"KC","PIT","KC","home","PIT","PIT",8,"2009-11-22",100,1000,1000,2,0,17,0,3,"1",8,0,0,3,2,14,17,-3,1
2681,2009112205,"KC","PIT","KC","home","PIT","PIT",12,"2009-11-22",75,975,975,2,0,17,0,3,"2",12,1,0,3,2,14,17,-3,1
2716,2009112205,"KC","PIT","KC","home","PIT","PIT",5,"2009-11-22",40,940,940,2,0,17,0,3,"3",5,1,0,3,2,14,17,-3,1
2907,2009112205,"KC","PIT","KC","home","PIT","KC",87,"2009-11-22",771,771,771,2,0,19,0,4,"1",10,1,0,3,2,17,17,0,1
2936,2009112205,"KC","PIT","KC","home","PIT","KC",87,"2009-11-22",766,766,766,2,0,19,0,4,"2",10,0,0,3,2,17,17,0,0
2968,2009112205,"KC","PIT","KC","home","PIT","KC",64,"2009-11-22",750,750,750,2,0,19,0,4,"1",10,0,0,3,2,17,17,0,0
2989,2009112205,"KC","PIT","KC","home","PIT","KC",59,"2009-11-22",715,715,715,2,0,19,0,4,"2",5,0,0,3,2,17,17,0,0
3010,2009112205,"KC","PIT","KC","home","PIT","KC",63,"2009-11-22",676,676,676,2,0,19,0,4,"3",9,1,0,3,2,17,17,0,1
3206,2009112205,"KC","PIT","KC","home","PIT","KC",91,"2009-11-22",509,509,509,2,0,21,0,4,"1",10,0,0,3,2,17,24,-7,1
3228,2009112205,"KC","PIT","KC","home","PIT","KC",91,"2009-11-22",504,504,504,2,0,21,0,4,"2",10,1,0,3,2,17,24,-7,1
3269,2009112205,"KC","PIT","KC","home","PIT","KC",90,"2009-11-22",457,457,457,2,0,21,0,4,"3",9,1,0,2,2,17,24,-7,1
3293,2009112205,"KC","PIT","KC","home","PIT","KC",60,"2009-11-22",423,423,423,2,0,21,0,4,"1",10,1,0,2,2,17,24,-7,1
3317,2009112205,"KC","PIT","KC","home","PIT","PIT",13,"2009-11-22",388,388,388,2,0,21,0,4,"1",10,0,0,2,2,17,24,-7,0
3342,2009112205,"KC","PIT","KC","home","PIT","PIT",5,"2009-11-22",344,344,344,2,0,21,0,4,"2",2,1,0,2,2,17,24,-7,1
3368,2009112205,"KC","PIT","KC","home","PIT","PIT",5,"2009-11-22",340,340,340,2,0,21,0,4,"3",2,1,1,2,2,17,24,-7,0
3389,2009112205,"KC","PIT","KC","home","PIT","PIT",2,"2009-11-22",298,298,298,2,0,21,1,4,"1",2,0,0,2,2,17,24,-7,1
3580,2009112205,"KC","PIT","KC","home","PIT","KC",74,"2009-11-22",137,137,137,2,0,23,0,4,"1",10,0,0,2,2,24,24,0,1
3614,2009112205,"KC","PIT","KC","home","PIT","KC",74,"2009-11-22",129,129,129,2,0,23,0,4,"2",10,1,0,2,2,24,24,0,1
3659,2009112205,"KC","PIT","KC","home","PIT","KC",67,"2009-11-22",120,120,120,2,0,23,0,4,"3",3,1,0,2,2,24,24,0,1
4185,2009112205,"KC","PIT","KC","home","PIT","KC",80,"2009-11-22",600,600,600,2,0,27,0,5,"1",10,0,0,2,2,24,24,0,0
4206,2009112205,"KC","PIT","KC","home","PIT","KC",70,"2009-11-22",560,560,560,2,0,27,0,5,"1",10,0,0,2,2,24,24,0,1
4234,2009112205,"KC","PIT","KC","home","PIT","KC",65,"2009-11-22",527,527,527,2,0,27,0,5,"2",5,0,0,2,2,24,24,0,1
4260,2009112205,"KC","PIT","KC","home","PIT","KC",65,"2009-11-22",517,517,517,2,0,27,0,5,"3",5,0,0,2,2,24,24,0,1
158,2009112911,"BAL","PIT","BAL","home","PIT","BAL",73,"2009-11-29",794,1694,3494,1,0,2,0,1,"1",10,0,0,3,3,0,0,0,0
179,2009112911,"BAL","PIT","BAL","home","PIT","BAL",72,"2009-11-29",758,1658,3458,1,0,2,0,1,"2",9,0,0,3,3,0,0,0,1
203,2009112911,"BAL","PIT","BAL","home","PIT","BAL",70,"2009-11-29",720,1620,3420,1,0,2,0,1,"3",7,1,0,3,3,0,0,0,1
227,2009112911,"BAL","PIT","BAL","home","PIT","BAL",55,"2009-11-29",685,1585,3385,1,0,2,0,1,"1",10,0,0,3,3,0,0,0,1
251,2009112911,"BAL","PIT","BAL","home","PIT","PIT",35,"2009-11-29",646,1546,3346,1,0,2,0,1,"1",10,0,0,3,3,0,0,0,1
275,2009112911,"BAL","PIT","BAL","home","PIT","PIT",23,"2009-11-29",604,1504,3304,1,0,2,0,1,"1",10,0,0,3,3,0,0,0,0
296,2009112911,"BAL","PIT","BAL","home","PIT","PIT",4,"2009-11-29",571,1471,3271,1,0,2,0,1,"1",4,0,1,3,3,0,0,0,0
317,2009112911,"BAL","PIT","BAL","home","PIT","PIT",3,"2009-11-29",535,1435,3235,1,0,2,0,1,"2",3,0,0,3,3,0,0,0,1
341,2009112911,"BAL","PIT","BAL","home","PIT","PIT",2,"2009-11-29",499,1399,3199,1,0,2,1,1,"3",2,0,0,3,3,0,0,0,0
565,2009112911,"BAL","PIT","BAL","home","PIT","BAL",80,"2009-11-29",254,1154,2954,1,0,4,0,1,"1",10,0,0,3,3,7,0,7,0
590,2009112911,"BAL","PIT","BAL","home","PIT","BAL",81,"2009-11-29",224,1124,2924,1,0,4,0,1,"2",11,0,0,3,3,7,0,7,1
614,2009112911,"BAL","PIT","BAL","home","PIT","BAL",72,"2009-11-29",180,1080,2880,1,0,4,0,1,"3",2,1,0,3,3,7,0,7,1
880,2009112911,"BAL","PIT","BAL","home","PIT","BAL",90,"2009-11-29",845,845,2645,1,0,6,0,2,"1",10,0,0,3,3,7,7,0,0
901,2009112911,"BAL","PIT","BAL","home","PIT","BAL",84,"2009-11-29",813,813,2613,1,0,6,0,2,"2",4,0,0,3,3,7,7,0,0
922,2009112911,"BAL","PIT","BAL","home","PIT","BAL",81,"2009-11-29",784,784,2584,1,0,6,0,2,"3",1,0,0,3,3,7,7,0,0
943,2009112911,"BAL","PIT","BAL","home","PIT","BAL",76,"2009-11-29",749,749,2549,1,0,6,0,2,"1",10,0,0,3,3,7,7,0,0
964,2009112911,"BAL","PIT","BAL","home","PIT","BAL",74,"2009-11-29",710,710,2510,1,0,6,0,2,"2",8,0,0,3,3,7,7,0,1
986,2009112911,"BAL","PIT","BAL","home","PIT","BAL",74,"2009-11-29",705,705,2505,1,0,6,0,2,"3",8,1,0,3,3,7,7,0,1
1413,2009112911,"BAL","PIT","BAL","home","PIT","BAL",89,"2009-11-29",251,251,2051,1,0,8,0,2,"1",10,0,0,3,1,7,7,0,1
1437,2009112911,"BAL","PIT","BAL","home","PIT","BAL",78,"2009-11-29",226,226,2026,1,0,8,0,2,"1",10,0,0,3,1,7,7,0,0
1458,2009112911,"BAL","PIT","BAL","home","PIT","BAL",73,"2009-11-29",209,209,2009,1,0,8,0,2,"2",5,0,0,3,1,7,7,0,0
1512,2009112911,"BAL","PIT","BAL","home","PIT","BAL",70,"2009-11-29",167,167,1967,1,0,8,0,2,"1",15,0,0,3,1,7,7,0,1
1536,2009112911,"BAL","PIT","BAL","home","PIT","PIT",16,"2009-11-29",121,121,1921,1,0,8,0,2,"1",10,0,0,3,1,7,7,0,0
1574,2009112911,"BAL","PIT","BAL","home","PIT","PIT",10,"2009-11-29",110,110,1910,1,0,8,1,2,"2",4,0,0,3,1,7,7,0,1
1775,2009112911,"BAL","PIT","BAL","home","PIT","BAL",77,"2009-11-29",895,1795,1795,2,0,10,0,3,"1",10,0,0,3,3,14,7,7,0
1796,2009112911,"BAL","PIT","BAL","home","PIT","BAL",61,"2009-11-29",862,1762,1762,2,0,10,0,3,"1",10,0,0,3,3,14,7,7,1
1920,2009112911,"BAL","PIT","BAL","home","PIT","BAL",86,"2009-11-29",755,1655,1655,2,0,12,0,3,"1",10,0,0,3,3,14,7,7,0
1941,2009112911,"BAL","PIT","BAL","home","PIT","BAL",86,"2009-11-29",716,1616,1616,2,0,12,0,3,"2",10,0,0,3,3,14,7,7,1
1971,2009112911,"BAL","PIT","BAL","home","PIT","BAL",91,"2009-11-29",692,1592,1592,2,0,12,0,3,"3",15,1,0,3,3,14,7,7,0
2151,2009112911,"BAL","PIT","BAL","home","PIT","BAL",68,"2009-11-29",542,1442,1442,2,0,14,0,3,"1",10,0,0,3,3,14,10,4,1
2175,2009112911,"BAL","PIT","BAL","home","PIT","BAL",64,"2009-11-29",502,1402,1402,2,0,14,0,3,"2",6,0,0,3,3,14,10,4,0
2200,2009112911,"BAL","PIT","BAL","home","PIT","BAL",57,"2009-11-29",459,1359,1359,2,0,14,0,3,"1",10,0,0,3,3,14,10,4,0
2221,2009112911,"BAL","PIT","BAL","home","PIT","BAL",52,"2009-11-29",417,1317,1317,2,0,14,0,3,"2",5,0,0,3,3,14,10,4,1
2240,2009112911,"BAL","PIT","BAL","home","PIT","BAL",63,"2009-11-29",392,1292,1292,2,0,14,0,3,"3",16,1,0,3,3,14,10,4,1
2416,2009112911,"BAL","PIT","BAL","home","PIT","BAL",80,"2009-11-29",247,1147,1147,2,0,16,0,3,"1",10,0,0,3,3,14,10,4,1
2440,2009112911,"BAL","PIT","BAL","home","PIT","BAL",72,"2009-11-29",208,1108,1108,2,0,16,0,3,"2",2,0,0,3,3,14,10,4,1
